Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC11,OUT049,1335.63322
FDV24,OUT035,2464.529054
FDR40,OUT019,160.2789406
NCQ17,OUT049,2511.984165
FDC46,OUT045,2921.644433
NCM18,OUT046,789.4299734
FDK16,OUT046,1527.684357
FDI28,OUT017,1323.477232
FDS11,OUT018,3212.56594
DRD13,OUT046,765.6167082
FDL36,OUT035,1385.372155
FDI27,OUT013,689.8979709
FDJ53,OUT019,262.9448978
FDS44,OUT045,3857.511005
FDE28,OUT046,3822.374677
FDQ33,OUT018,2160.803754
FDB37,OUT017,3990.021319
FDQ31,OUT045,1449.308228
NCQ05,OUT046,2399.305823
FDE10,OUT013,1953.734063
FDF38,OUT017,634.7680893
FDE50,OUT019,472.9995689
DRG37,OUT010,292.348366
NCH06,OUT049,4033.584992
FDY14,OUT045,3911.12281
FDO27,OUT017,1562.952933
FDQ19,OUT049,3984.305156
FDZ26,OUT019,592.8303343
FDN51,OUT013,4086.65077
FDK20,OUT035,1908.32553
FDD40,OUT018,2581.61568
DRI25,OUT018,622.7022364
FDH56,OUT017,1821.750646
FDI36,OUT027,5057.068216
DRH11,OUT018,696.1141966
NCV18,OUT017,1449.643899
DRI01,OUT049,2858.153407
DRE48,OUT049,3186.74499
FDS51,OUT035,791.1447276
FDM38,OUT017,816.0776681
FDB60,OUT027,5048.974389
FDY58,OUT035,3958.726193
FDY22,OUT045,2275.908266
FDF11,OUT027,5801.866117
FDZ51,OUT035,1561.685748
FDQ45,OUT017,3036.372315
FDF17,OUT035,3072.543677
NCF31,OUT027,3926.653139
FDA37,OUT013,1888.236094
FDO51,OUT046,704.3371566
FDF34,OUT013,3029.627839
FDD57,OUT018,1256.383059
FDO37,OUT046,4058.076434
FDR49,OUT049,772.7804726
FDS39,OUT049,2298.282878
FDI48,OUT027,1427.344357
DRM35,OUT049,2966.344495
FDV57,OUT035,3045.058627
FDZ55,OUT013,2494.012302
FDI28,OUT035,1361.933062
FDS21,OUT045,765.2252436
FDT34,OUT013,1632.252371
DRI25,OUT035,745.8653924
FDT47,OUT010,242.6096246
DRH39,OUT045,1266.705052
NCD54,OUT045,2141.129813
FDU16,OUT027,2425.515129
NCW29,OUT045,1807.665878
FDV25,OUT027,5840.98398
FDM56,OUT035,1683.016005
FDZ04,OUT027,1454.342621
FDG59,OUT019,29.82304864
FDI56,OUT045,1407.380976
FDS33,OUT035,1531.349079
FDC23,OUT049,2778.544306
FDT11,OUT049,3120.646524
FDG17,OUT045,3844.526747
FDZ44,OUT045,1783.834915
FDJ52,OUT013,2522.514602
DRI23,OUT046,2445.259529
DRE15,OUT010,128.6411728
NCF07,OUT013,1600.13741
NCR29,OUT049,835.6258341
FDE44,OUT019,71.5775344
FDT23,OUT035,1485.757214
NCG06,OUT017,4036.257883
NCU41,OUT010,403.7396795
FDH46,OUT017,1667.053414
FDV31,OUT013,2859.660192
NCT41,OUT027,3982.907711
FDE22,OUT027,4106.253106
FDC26,OUT045,1638.628309
DRF51,OUT017,594.2873001
NCY53,OUT019,250.6884483
FDY21,OUT017,3058.964357
FDL27,OUT013,805.9683494
FDZ34,OUT049,3115.994935
NCF43,OUT010,375.9105972
FDC21,OUT035,1683.519486
FDL26,OUT013,2362.105783
FDT25,OUT010,303.4261745
NCR30,OUT046,1317.700333
DRL23,OUT019,230.8329364
NCR05,OUT049,3098.751103
NCE19,OUT018,660.5091359
FDY07,OUT035,685.3313662
FDB10,OUT017,3932.533616
FDP57,OUT013,1591.85082
FDU48,OUT019,257.6051575
FDH48,OUT035,1378.128008
FDO33,OUT035,1840.115608
NCU29,OUT045,2330.240565
FDW35,OUT046,647.2296021
FDH05,OUT010,583.1127784
FDP26,OUT049,1654.360848
DRG27,OUT035,658.9111817
FDQ33,OUT046,2409.715067
FDH20,OUT010,171.6569427
FDV14,OUT046,1343.706505
DRD01,OUT046,776.1213125
NCI17,OUT049,1530.047724
FDF39,OUT010,632.7031042
FDX37,OUT046,1526.966562
NCX17,OUT035,3695.359619
FDN03,OUT013,4142.272864
NCS41,OUT010,469.7137945
FDH34,OUT045,2940.106948
NCX53,OUT018,1995.027286
FDY31,OUT046,2370.01225
FDD20,OUT017,1875.750142
FDE51,OUT045,716.6847953
FDV27,OUT046,1432.082934
FDF16,OUT035,2441.634696
FDZ02,OUT049,1553.517423
NCK05,OUT045,742.6082126
FDM12,OUT027,5029.766734
NCA05,OUT018,2069.766835
FDX33,OUT045,2522.24683
FDM25,OUT049,2957.700797
FDE41,OUT018,1238.153048
FDW14,OUT045,1399.67622
NCD30,OUT046,1441.74423
FDB23,OUT010,540.4501528
FDF45,OUT046,780.1375237
FDW20,OUT017,1806.436634
FDF47,OUT045,3333.877702
NCR05,OUT019,464.8402494
DRB01,OUT046,3099.155728
FDE36,OUT013,2609.89177
FDU56,OUT049,3002.467725
FDB23,OUT049,3745.237544
FDN48,OUT049,1395.393993
FDS43,OUT013,3023.064884
NCN05,OUT013,3029.267711
NCL53,OUT049,2880.32344
FDL56,OUT046,1376.054138
FDH17,OUT018,1266.534176
FDP37,OUT046,1868.785125
FDG09,OUT019,488.7573963
FDA55,OUT045,3756.174232
FDX31,OUT049,3913.966774
FDJ41,OUT045,3945.154664
DRC24,OUT045,2341.483554
FDQ21,OUT035,1772.800035
NCT54,OUT045,1482.076764
FDH08,OUT049,3919.756507
FDY38,OUT018,3319.742668
DRM11,OUT010,654.1904096
FDG32,OUT049,3690.955995
NCH18,OUT046,3846.204742
FDI20,OUT035,3811.18667
FDA33,OUT018,2129.76887
FDN45,OUT013,3596.393784
FDT45,OUT010,98.3082354
FDR32,OUT035,3913.944926
FDA48,OUT017,3885.287878
FDN23,OUT017,2404.420625
NCR18,OUT035,670.0293469
FDD45,OUT046,1490.548499
FDI22,OUT018,3183.991674
FDT09,OUT013,1931.946519
DRC24,OUT027,3966.610321
FDT39,OUT046,2399.305897
FDX28,OUT045,1546.248382
FDA50,OUT018,1264.890135
FDT33,OUT027,4435.735697
FDQ60,OUT049,1901.751236
NCM19,OUT018,1533.884637
FDF40,OUT046,4014.796124
NCI30,OUT035,4008.926937
FDK34,OUT049,3938.82338
FDA38,OUT027,5993.833271
FDT02,OUT045,603.368931
FDC11,OUT017,1344.32267
FDD08,OUT046,651.2283766
NCS29,OUT046,4113.996059
DRI03,OUT010,450.0489672
FDK48,OUT035,1409.886524
FDM52,OUT049,2377.881285
FDP49,OUT035,855.9297082
DRA24,OUT046,2533.882433
NCJ43,OUT049,2814.540596
FDE11,OUT045,2967.532629
FDP01,OUT049,2415.866761
FDQ59,OUT018,1238.4275
FDA43,OUT019,487.8442081
FDL14,OUT017,2441.879387
FDV50,OUT010,255.6904475
FDT01,OUT027,5790.778381
NCC42,OUT035,2273.34589
FDO28,OUT046,1841.340072
FDD32,OUT019,165.7450064
FDV45,OUT035,3045.871091
NCW17,OUT019,265.278681
NCJ17,OUT027,2429.333083
NCF18,OUT049,3017.155937
FDP01,OUT045,2321.369211
FDH24,OUT045,2304.617159
FDI38,OUT027,5867.334173
FDX03,OUT035,692.6212973
FDY28,OUT046,3717.125579
FDN34,OUT018,2460.870687
FDJ02,OUT045,2310.099077
FDW40,OUT019,296.7949856
FDX03,OUT017,649.1220566
FDE17,OUT027,3961.688374
FDT58,OUT046,2675.395185
FDI38,OUT013,3762.837193
FDW22,OUT035,3906.504037
FDS15,OUT027,2759.686518
NCX06,OUT013,2932.87268
DRK47,OUT035,3963.116739
FDC23,OUT027,4796.193969
FDM56,OUT010,211.185486
FDP21,OUT046,3029.654131
FDP58,OUT046,3700.057339
FDA27,OUT019,607.1699533
FDK41,OUT019,173.5562472
NCH42,OUT046,3783.561656
FDG29,OUT045,603.9414883
FDW15,OUT018,2100.960684
FDD28,OUT018,668.1666979
FDQ37,OUT049,3144.613572
FDC23,OUT035,2942.54265
FDV13,OUT035,1405.890504
FDK33,OUT046,3642.408282
FDO33,OUT013,1753.457701
FDN21,OUT017,2517.53421
NCW06,OUT027,5043.309025
FDI38,OUT035,3914.757628
FDC21,OUT027,2748.44759
NCS05,OUT046,1916.152254
NCN53,OUT049,686.6663801
FDV40,OUT010,110.59201
FDG60,OUT017,3906.19508
NCY30,OUT027,4971.620949
FDM40,OUT045,2269.026785
NCO30,OUT046,2906.092113
FDK10,OUT046,3008.651185
FDM36,OUT045,2771.607838
FDN10,OUT013,1795.592718
FDM46,OUT018,1346.842291
FDX50,OUT049,1670.648888
FDP33,OUT045,3823.270421
FDO12,OUT045,2963.793824
FDC28,OUT013,1732.69497
FDO31,OUT045,1383.337498
FDX45,OUT035,2475.243753
FDV21,OUT049,1902.396065
FDH04,OUT049,1496.525712
NCG54,OUT013,2732.18889
FDO13,OUT046,2615.657283
FDA09,OUT027,4864.640471
FDC38,OUT017,1897.825548
NCO42,OUT046,2148.516927
FDL45,OUT049,1863.658409
NCK31,OUT013,716.5242898
FDM39,OUT017,2937.300498
FDC22,OUT010,477.6593679
FDF46,OUT046,1869.815669
FDQ37,OUT045,2980.718982
FDH41,OUT010,535.0537644
FDQ04,OUT046,669.5533022
NCQ02,OUT027,5023.258416
FDJ57,OUT027,5009.797014
NCE07,OUT049,2321.719764
FDE56,OUT013,721.6601655
FDI20,OUT049,3736.17931
FDK36,OUT018,663.6088197
FDP08,OUT027,5058.670749
FDF44,OUT017,1955.019765
NCU53,OUT017,2650.538473
FDF47,OUT035,3646.157303
FDS55,OUT010,366.628137
FDZ52,OUT010,194.4957886
FDL04,OUT018,1375.790901
NCM26,OUT035,2471.879485
FDX43,OUT049,2657.080099
FDP52,OUT049,3859.729769
DRK49,OUT045,593.6278754
FDE38,OUT013,2585.909476
DRF13,OUT035,2399.285623
FDK41,OUT010,122.4476618
FDJ04,OUT027,2982.615796
FDZ44,OUT018,1618.563153
FDS11,OUT013,3780.803668
FDA55,OUT049,3867.134773
NCW53,OUT046,2952.302622
FDB49,OUT027,2633.557115
FDD23,OUT017,3148.377669
NCV42,OUT045,1700.923657
NCZ29,OUT018,1628.115289
FDQ26,OUT013,722.1208739
FDV08,OUT017,636.8243052
FDC53,OUT049,1574.910872
FDV58,OUT010,296.7186263
NCP02,OUT019,120.6608444
DRI37,OUT045,724.4508184
FDQ12,OUT049,3975.949392
FDE33,OUT046,1325.46546
FDX27,OUT045,1367.14121
FDM22,OUT017,747.2463656
NCH30,OUT019,279.7802034
FDC04,OUT017,4002.649407
FDO38,OUT046,1315.173365
FDV52,OUT027,2944.016277
FDB32,OUT013,1359.193008
FDV43,OUT018,570.1721522
FDI24,OUT018,2622.924687
FDR40,OUT017,1409.028896
FDW02,OUT049,1931.8573
FDE44,OUT049,731.2854316
FDL38,OUT046,1395.785322
NCT54,OUT010,217.8893619
DRJ39,OUT010,535.999994
FDW55,OUT049,4153.524561
DRF13,OUT019,322.9336744
NCW17,OUT049,1850.545986
FDP13,OUT035,691.1192351
FDS08,OUT018,2497.712719
NCP17,OUT035,788.2304246
NCO53,OUT035,2976.310432
FDH19,OUT045,2691.085584
FDJ04,OUT017,1774.837964
FDG10,OUT049,868.9872518
FDA40,OUT010,121.313314
FDI53,OUT045,2525.734092
FDU09,OUT010,108.0747344
FDK60,OUT045,1430.812855
FDR43,OUT017,600.4427157
FDW22,OUT017,3848.625874
DRP47,OUT010,686.8723126
DRG48,OUT010,328.1265241
FDA14,OUT035,2378.015669
FDU49,OUT013,1316.410402
FDK28,OUT045,3914.566329
FDT19,OUT046,2829.94329
NCQ42,OUT045,1808.614751
FDD03,OUT045,3788.687403
NCM53,OUT013,1569.984976
NCX53,OUT045,2164.363153
FDV14,OUT027,2408.205668
NCZ54,OUT017,2526.467981
FDB39,OUT013,715.4503797
DRC24,OUT046,2390.648674
FDY36,OUT013,1343.740895
FDN01,OUT035,2966.60716
DRH25,OUT046,734.7443311
FDV08,OUT046,682.6486479
NCP53,OUT049,3990.961839
FDU52,OUT010,346.9468165
NCI42,OUT045,3559.230954
FDZ14,OUT035,1935.355446
FDF11,OUT046,3906.883586
FDQ13,OUT018,1226.163463
FDO32,OUT010,57.00764777
DRJ37,OUT018,2215.330017
FDY43,OUT046,2621.719877
NCT41,OUT017,2392.588805
NCV17,OUT045,1840.834975
FDM04,OUT027,1426.349001
DRB48,OUT018,473.5641849
FDM24,OUT013,2465.259151
FDT37,OUT049,4153.933042
NCO05,OUT010,195.109665
FDL13,OUT046,4057.371104
FDL15,OUT017,2383.618626
FDB11,OUT018,3176.023746
FDL14,OUT019,312.6758569
FDY10,OUT019,274.4994634
FDJ40,OUT049,1701.906929
NCW18,OUT046,3836.868483
NCY06,OUT013,1864.340038
DRE13,OUT018,1298.575479
FDA26,OUT045,3741.51543
NCE19,OUT010,108.0397813
FDE33,OUT035,1366.514909
DRL59,OUT027,1370.553667
FDY07,OUT046,686.614178
FDF57,OUT018,2447.282865
FDM58,OUT035,1725.156846
FDP26,OUT027,2655.366743
FDY32,OUT046,2613.667036
FDD51,OUT010,66.36325839
FDU22,OUT018,1603.127751
FDZ49,OUT018,3257.69028
NCI42,OUT017,3725.301512
FDT04,OUT027,1163.809881
NCU41,OUT045,2922.656465
FDS56,OUT045,3872.651365
NCN42,OUT017,2359.654451
FDK34,OUT046,3838.144761
FDB03,OUT017,3947.45371
DRJ25,OUT035,720.7697147
FDT25,OUT027,3033.115997
FDN20,OUT013,2591.710662
FDP09,OUT013,3587.550605
FDM20,OUT019,576.6135268
NCG55,OUT046,1773.42251
NCP14,OUT045,1615.313917
NCH06,OUT046,3877.422822
FDV52,OUT013,1716.934861
NCL07,OUT035,639.353597
DRJ11,OUT027,4964.361807
DRO59,OUT013,1341.525254
FDW15,OUT010,304.7072904
NCQ30,OUT035,1930.929283
NCN54,OUT019,176.5744315
FDY01,OUT027,2946.261952
FDX39,OUT035,3936.626764
FDH53,OUT027,2416.826521
FDA57,OUT035,639.5495917
NCC07,OUT010,216.4327808
FDU28,OUT013,2954.136424
FDK36,OUT010,44.77363834
FDR36,OUT018,579.1961654
NCQ17,OUT035,2508.559619
FDS28,OUT019,104.6433289
FDE08,OUT045,2293.332976
FDU22,OUT046,1848.059986
FDG41,OUT045,1657.390099
FDO31,OUT010,153.7393248
FDM21,OUT019,599.9988651
FDU40,OUT017,2705.875183
FDV36,OUT018,1616.232893
FDT10,OUT027,1457.216452
FDX38,OUT045,706.2754639
NCU30,OUT027,4158.361722
NCV06,OUT049,3087.636484
FDT16,OUT035,4197.392672
NCP41,OUT027,2726.800316
FDZ56,OUT017,2685.173551
FDC22,OUT035,3037.077545
FDU10,OUT035,668.1215962
FDS46,OUT045,1758.492287
FDO08,OUT049,2667.871688
NCV42,OUT018,1529.624288
FDP33,OUT035,4121.902434
FDJ12,OUT046,3803.312101
FDH04,OUT045,1459.961886
NCU54,OUT013,3653.104321
FDO36,OUT010,425.1949189
FDT37,OUT027,6108.385719
FDD14,OUT010,458.8165303
FDA16,OUT013,3789.372936
NCS42,OUT019,221.6664202
FDP10,OUT019,254.8150648
FDQ28,OUT049,2435.635507
FDK57,OUT010,276.5529095
FDK02,OUT013,1774.863878
FDW47,OUT018,1598.23613
NCC42,OUT018,1970.576421
FDQ37,OUT018,2755.008893
FDL40,OUT046,1422.784377
DRE13,OUT010,177.1351113
FDQ34,OUT027,2696.588133
NCB54,OUT046,1917.106928
FDS48,OUT049,2385.075507
FDO15,OUT045,1304.200158
NCT30,OUT013,681.4214811
FDU49,OUT027,2421.572119
FDE21,OUT046,1783.707437
FDS49,OUT019,169.1460726
FDT38,OUT027,2403.624673
FDZ01,OUT045,1567.549067
FDC41,OUT035,1353.639632
DRG13,OUT010,322.2246954
NCZ42,OUT018,3247.804923
NCM07,OUT045,1372.960404
NCV17,OUT018,1642.890582
DRK39,OUT035,1458.819007
FDS37,OUT018,1605.142374
FDV12,OUT019,198.410116
NCG19,OUT018,3241.129441
FDS51,OUT013,726.2944705
NCO14,OUT046,651.7190749
FDC38,OUT046,1891.420324
FDN15,OUT046,2206.922968
NCH42,OUT013,3801.267266
FDQ22,OUT046,618.3770711
FDC05,OUT013,3019.919642
FDZ31,OUT013,2952.915183
DRJ23,OUT049,3008.041117
FDC52,OUT035,2526.015364
DRD12,OUT010,154.4310984
FDV55,OUT017,2324.259602
FDD32,OUT046,1323.641487
FDR01,OUT049,3130.732852
FDY08,OUT019,295.8374245
FDQ45,OUT045,2973.76701
DRN11,OUT027,3714.107567
NCS05,OUT018,1686.367901
FDY32,OUT035,2611.756043
NCD31,OUT045,2599.491545
NCE06,OUT049,2582.245922
NCP14,OUT046,1646.617386
NCF18,OUT019,516.8745695
FDF14,OUT018,2178.210383
FDB22,OUT017,2467.975248
NCH54,OUT049,2532.670885
FDU27,OUT035,747.7373499
FDS58,OUT027,4099.513757
NCU29,OUT035,2413.055829
FDJ57,OUT013,3104.667969
FDL56,OUT049,1376.074515
FDH60,OUT035,3069.489529
FDN24,OUT018,644.8898295
FDD02,OUT017,1809.824974
FDP15,OUT017,4156.081813
FDB28,OUT027,5030.874101
DRC49,OUT045,2303.096874
NCG30,OUT018,1602.022287
FDJ14,OUT049,1393.067351
FDL52,OUT045,622.4364249
NCG19,OUT027,5966.976097
NCN41,OUT035,1861.822614
FDW22,OUT013,3718.063338
FDI02,OUT013,1694.877898
FDV51,OUT045,2495.342261
FDV48,OUT046,1391.66349
NCL17,OUT019,295.9775949
FDP46,OUT045,1378.609452
FDU10,OUT045,605.5928252
FDT37,OUT010,621.7940429
FDI27,OUT035,764.8079335
FDN51,OUT046,4039.128413
FDW07,OUT035,1388.710472
FDN45,OUT049,3694.422685
DRN37,OUT027,4379.144273
DRF48,OUT049,3215.539315
FDP38,OUT019,86.251778
NCX18,OUT027,5051.768527
FDK45,OUT018,1591.144504
FDZ37,OUT049,1432.687074
FDS50,OUT018,3228.540319
NCR54,OUT018,2631.462324
NCS17,OUT035,1430.52381
FDV31,OUT046,2894.228221
DRE27,OUT017,1477.683109
FDN60,OUT013,2470.223221
FDK26,OUT013,3032.212774
FDX37,OUT018,1317.99166
FDW31,OUT046,3051.477515
FDX26,OUT018,2607.897375
DRL49,OUT019,313.05915
FDU49,OUT017,1346.694496
FDY58,OUT046,3837.348435
FDN03,OUT045,3970.266466
NCV06,OUT010,479.1810085
FDH53,OUT045,1298.764638
FDG31,OUT018,658.5701
NCC06,OUT045,1831.535861
FDS13,OUT049,4026.134833
FDP16,OUT035,4066.549653
FDA35,OUT013,1790.261945
DRP47,OUT018,3489.429257
FDY28,OUT010,524.8797012
FDY20,OUT035,1465.444129
NCH30,OUT017,1715.973146
NCR29,OUT019,104.1108508
NCP05,OUT013,2348.629804
NCF30,OUT019,291.3591037
FDA08,OUT035,2713.609398
FDN51,OUT027,6149.1061
FDH12,OUT046,1633.171636
FDY39,OUT017,3055.633879
NCO53,OUT045,2911.683078
FDB40,OUT046,2321.197713
FDH02,OUT049,1451.825112
FDY11,OUT027,1474.405806
FDQ09,OUT019,274.0534172
FDP16,OUT013,3966.337168
NCF55,OUT018,498.4221073
FDY09,OUT027,4731.2725
FDY39,OUT045,2967.791335
NCU53,OUT049,2592.920382
NCT41,OUT049,2406.234661
FDJ45,OUT046,726.599374
FDR28,OUT013,2543.468435
FDN08,OUT013,1835.267059
FDJ07,OUT049,1831.21691
FDZ09,OUT027,4180.298191
FDQ14,OUT017,2413.917823
FDY12,OUT027,1398.847339
FDK57,OUT046,1853.742863
FDD20,OUT049,1855.280368
FDS36,OUT018,1557.889292
FDI40,OUT049,1611.439096
FDJ40,OUT045,1652.311196
FDE08,OUT013,2304.277162
DRK01,OUT013,1493.098733
FDC58,OUT049,671.772342
FDE50,OUT046,2949.609924
FDX48,OUT035,2446.51574
DRM35,OUT018,2572.331479
FDG41,OUT013,1668.202726
FDB52,OUT046,4007.569444
FDV19,OUT045,2436.70619
DRG48,OUT017,2367.634938
FDI26,OUT013,2975.836232
FDU11,OUT019,297.1135787
FDF59,OUT019,298.1809365
FDR07,OUT049,1374.518777
NCE06,OUT017,2523.344841
FDE10,OUT046,2006.466766
NCO55,OUT046,1654.357391
FDZ13,OUT013,732.1095166
FDT50,OUT017,1589.143062
FDH12,OUT010,204.8514472
FDD21,OUT045,1746.175328
NCM05,OUT013,4181.019663
FDK04,OUT013,778.9489683
FDN33,OUT017,1583.509226
NCM18,OUT010,114.6578917
DRC25,OUT049,1450.295647
FDT47,OUT017,1593.048721
FDD45,OUT027,2549.485344
NCD07,OUT018,1571.902641
NCY54,OUT010,482.5812802
FDL12,OUT049,787.1944446
FDL02,OUT017,1570.245242
FDC60,OUT035,1545.218014
FDR37,OUT017,3065.535928
FDY16,OUT017,3019.583446
FDU26,OUT045,1765.983365
FDN24,OUT013,708.0126915
FDH44,OUT013,2336.722816
FDE23,OUT010,43.73238996
FDW60,OUT017,2889.591869
FDQ55,OUT049,1802.850158
FDV32,OUT027,1459.310816
FDV03,OUT010,313.2284685
FDY14,OUT010,691.6880894
NCL55,OUT027,5956.867677
DRF25,OUT017,610.4959025
FDX03,OUT046,668.1217352
FDF40,OUT045,3911.606894
FDX24,OUT010,144.492236
FDA25,OUT049,1565.722439
FDH21,OUT018,2323.534803
FDB47,OUT010,521.237902
FDT34,OUT019,255.9368385
FDS39,OUT010,320.1291022
NCU05,OUT046,1366.523046
FDE02,OUT049,1487.226513
FDL25,OUT035,1553.445799
FDC50,OUT049,1430.111467
FDZ32,OUT049,1678.967494
FDV14,OUT045,1316.495365
FDR07,OUT045,1337.985901
FDB26,OUT049,765.2152561
NCR50,OUT045,2374.712365
FDP01,OUT018,2129.598505
FDH57,OUT045,1837.209174
FDM60,OUT027,1202.501668
FDA45,OUT017,2559.968762
FDU55,OUT017,4158.975847
FDH40,OUT035,1421.262628
FDG40,OUT019,8.12535283
FDT12,OUT049,3970.406573
DRL59,OUT045,718.0481361
FDT47,OUT018,1414.715046
FDI60,OUT017,830.0981448
DRF51,OUT027,1146.789042
NCK31,OUT049,752.4815303
FDB08,OUT045,2447.850132
FDM44,OUT035,1632.261277
FDD46,OUT018,2200.167082
FDR27,OUT019,268.4466543
FDV56,OUT010,209.1340019
FDM02,OUT049,1409.402316
FDU45,OUT018,1524.426533
FDZ10,OUT017,1868.34082
NCK31,OUT010,73.8142058
FDR27,OUT035,1956.784205
FDF33,OUT013,1686.908676
FDJ36,OUT046,1575.44153
FDP33,OUT049,4043.908554
FDG17,OUT046,3946.007947
FDG47,OUT027,5789.093406
NCW29,OUT046,1856.911102
DRH59,OUT017,1362.652987
FDR32,OUT017,3928.88459
FDP48,OUT035,3087.130872
FDG17,OUT035,4054.597614
DRJ59,OUT017,621.6071131
FDY48,OUT027,2669.698389
FDB02,OUT046,2801.487191
FDN10,OUT019,273.2361341
NCD55,OUT035,662.0701676
FDX34,OUT013,1862.637147
FDZ38,OUT045,2703.98783
DRF37,OUT049,4249.201499
DRL47,OUT019,269.9874603
FDL27,OUT035,879.0903299
NCP53,OUT035,4033.56535
FDT03,OUT019,464.8215504
FDJ28,OUT035,3111.548527
FDF40,OUT018,3359.329465
FDA32,OUT035,3909.498408
NCP02,OUT017,841.6981935
FDZ31,OUT045,2955.517224
NCQ29,OUT013,4097.423817
FDP57,OUT010,222.5049122
FDL32,OUT027,2920.148355
DRB01,OUT035,3128.303708
FDJ40,OUT046,1667.338528
FDO24,OUT018,2305.1176
FDO11,OUT018,3404.018076
FDA56,OUT035,1903.976448
FDF02,OUT045,1550.005299
FDA10,OUT013,1800.809898
NCI55,OUT017,1835.717949
FDZ40,OUT010,78.0335905
FDV08,OUT049,677.6833597
FDN48,OUT013,1366.344307
FDU57,OUT017,2460.037234
DRF49,OUT013,1800.968361
FDS02,OUT035,3102.950111
FDS43,OUT046,3022.525221
FDT16,OUT013,4153.793203
FDX19,OUT027,6007.599258
FDK15,OUT046,1536.664631
DRA12,OUT049,2296.317858
FDY35,OUT017,698.6571281
NCU42,OUT013,2705.141337
FDD26,OUT013,3011.455002
FDR11,OUT018,2324.394999
NCP53,OUT045,3789.748556
FDP34,OUT045,2400.335972
NCV41,OUT019,237.0887211
FDN20,OUT018,2312.127177
FDZ16,OUT018,2603.270645
FDZ28,OUT049,1853.46523
NCL55,OUT013,4153.374917
NCJ17,OUT046,1423.825167
FDT37,OUT046,3991.598019
FDV51,OUT049,2611.590066
FDZ28,OUT035,1891.612446
FDN27,OUT013,1651.075444
FDS14,OUT019,307.8936115
FDZ58,OUT045,1798.574933
FDD46,OUT046,2458.882619
FDJ03,OUT035,768.9296705
FDU03,OUT010,430.698477
FDA33,OUT027,3868.487734
NCW53,OUT035,3055.50559
NCC55,OUT017,622.9381683
FDP52,OUT019,585.5556369
FDE39,OUT049,1867.694927
FDB44,OUT035,3817.995242
FDG59,OUT013,596.857781
FDI05,OUT013,1399.461343
FDF59,OUT045,1837.417678
FDM39,OUT019,484.2689335
FDB14,OUT013,1325.289794
NCS05,OUT019,271.4274051
DRJ35,OUT045,774.66518
FDO31,OUT019,163.5249405
FDA31,OUT046,2801.685203
FDX40,OUT049,639.5132633
FDW56,OUT045,2943.598647
FDH09,OUT018,672.3717627
FDA52,OUT019,455.4759206
FDF20,OUT019,454.4563558
FDE40,OUT046,770.8507081
NCU17,OUT046,1635.930558
NCP14,OUT035,1719.764456
FDN25,OUT027,1444.341104
FDU39,OUT049,773.8607172
NCM05,OUT017,4107.505831
FDU07,OUT017,2404.496781
FDF28,OUT049,1867.396167
FDR57,OUT049,2529.323871
FDJ33,OUT013,1912.109788
DRH23,OUT035,776.7383104
FDQ52,OUT046,4012.978367
DRK13,OUT035,3135.865001
FDP09,OUT046,3616.959301
FDR08,OUT027,2783.271624
FDV50,OUT045,1777.009465
FDT13,OUT049,3055.464992
FDJ27,OUT027,2628.616996
FDH21,OUT046,2585.194061
FDW14,OUT027,2432.979236
FDL52,OUT049,686.751263
FDW28,OUT017,2980.923217
FDL40,OUT049,1467.071868
FDE24,OUT046,2239.581372
FDX35,OUT049,3918.583501
FDP46,OUT017,1387.793564
FDX56,OUT045,3659.066983
FDQ45,OUT049,3084.381084
FDK50,OUT027,4104.062487
FDY26,OUT045,3621.830799
FDQ09,OUT017,1834.308188
FDN39,OUT049,2697.609844
FDP13,OUT017,662.8991329
FDR51,OUT013,2424.491635
FDZ49,OUT010,557.705652
FDL28,OUT018,3270.157265
FDZ10,OUT035,1920.034504
FDK38,OUT013,2352.983351
DRL49,OUT027,3756.909907
FDR15,OUT013,2425.216868
FDQ24,OUT035,4232.264422
FDD56,OUT013,2795.843848
NCR42,OUT046,631.4734869
FDH52,OUT045,790.0361113
FDH57,OUT019,274.4850578
FDR15,OUT010,368.0033846
FDJ34,OUT035,1941.29254
FDW37,OUT035,1405.527886
FDQ23,OUT018,1447.190853
FDP34,OUT013,2497.540306
FDE04,OUT027,4957.359259
FDC48,OUT045,1364.225609
FDA47,OUT019,346.1407059
FDI35,OUT018,2590.228965
NCV05,OUT013,2434.463018
FDR28,OUT045,2481.030388
FDH31,OUT017,1521.717864
FDP59,OUT019,261.526408
FDS19,OUT018,1164.784553
FDM60,OUT045,618.5928448
FDJ44,OUT018,2552.294
DRH51,OUT017,1337.213699
DRC25,OUT017,1440.575554
DRE25,OUT013,1392.13348
NCX05,OUT049,1772.48382
FDR11,OUT017,2565.012174
DRP47,OUT045,3918.069736
DRC49,OUT019,322.7584426
FDQ47,OUT027,1169.1453
FDL20,OUT013,1667.130272
FDM34,OUT035,1941.169722
NCN55,OUT013,3907.50367
FDD41,OUT035,1726.716715
FDE52,OUT049,1431.845107
NCT18,OUT019,494.4399999
FDJ32,OUT018,654.1761189
FDE16,OUT046,3742.283725
FDZ09,OUT045,2484.33475
DRZ11,OUT046,1912.788746
FDK41,OUT049,1371.763106
FDE56,OUT049,796.7415793
FDH34,OUT013,3009.884822
DRI49,OUT013,1316.271291
